상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,합
25755425,스타벅스,광나루역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121581000,광장동,1121510400,광장동,1.12E+18,1,대지,445,5,서울특별시 광진구 광장동 445-5,1.12E+11,서울특별시 광진구 아차산로,563,,1.12E+24,대한제지(주)사옥,서울특별시 광진구 아차산로 563,143813,4983,,1,,127.102912,37.54413034,17
16600722,스타벅스,서울역서부점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11170,용산구,1117055500,청파동,1117010800,서계동,1.12E+18,1,대지,219,17,서울특별시 용산구 서계동 219-17,1.12E+11,서울특별시 용산구 만리재로,202,,1.12E+24,서울역풍림아이원플러스,서울특별시 용산구 만리재로 202,140828,4300,,15,,126.9684505,37.55493504,21
25742491,스타벅스,역삼이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1.17E+18,1,대지,755,,서울특별시 강남구 역삼동 755,1.17E+11,서울특별시 강남구 역삼로,310,,1.17E+24,한솔필리아,서울특별시 강남구 역삼로 310,135080,6217,,,,127.0484061,37.49922769,79
20545007,스타벅스가락시장역점,가락시장역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171062000,가락본동,1171010700,가락동,1.17E+18,1,대지,79,,서울특별시 송파구 가락동 79,1.17E+11,서울특별시 송파구 중대로,121,,1.17E+24,송파롯데캐슬파인힐,서울특별시 송파구 중대로 121,138952,5718,,1,,127.1215333,37.49440578,33
16604663,스타벅스,강북삼성병원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111058000,교남동,1111017700,평동,1.11E+18,1,대지,108,1,서울특별시 종로구 평동 108-1,1.11E+11,서울특별시 종로구 새문안로,29,,1.11E+24,강북삼성병원,서울특별시 종로구 새문안로 29,110100,3181,,,,126.9677944,37.56885941,30
20586146,스타벅스외대점,외대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11230,동대문구,1123074000,이문1동,1123011000,이문동,1.12E+18,1,대지,305,60,서울특별시 동대문구 이문동 305-60,1.12E+11,서울특별시 동대문구 휘경로,12,1,1.12E+24,,서울특별시 동대문구 휘경로 12-1,130080,2441,,1,,127.061379,37.59572582,7
16607287,스타벅스,공릉DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135059500,공릉1동,1135010300,공릉동,1.14E+18,1,대지,597,34,서울특별시 노원구 공릉동 597-34,1.14E+11,서울특별시 노원구 동일로,1015,,1.14E+24,,서울특별시 노원구 동일로 1015,139807,1858,,,,127.0742049,37.62074093,11
16607316,스타벅스,발산역사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500,마곡동,1.15E+18,1,대지,801,2,서울특별시 강서구 마곡동 801-2,1.15E+11,서울특별시 강서구 공항대로,248,,1.15E+24,,서울특별시 강서구 공항대로 248,157210,7805,,11,,126.8348811,37.55839588,18
16593971,스타벅스,어린이대공원역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121573000,군자동,1121510900,군자동,1.12E+18,1,대지,236,,서울특별시 광진구 군자동 236,1.12E+11,서울특별시 광진구 능동로,243,,1.12E+24,,서울특별시 광진구 능동로 243,143837,4998,,,,127.0763355,37.55193579,17
25815591,스타벅스,홍대역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012100,동교동,1.14E+18,1,대지,159,1,서울특별시 마포구 동교동 159-1,1.14E+11,서울특별시 마포구 양화로,165,,1.14E+24,상진빌딩,서울특별시 마포구 양화로 165,121756,3995,,1,,126.9235995,37.55720174,29
16602856,스타벅스,숭례문북창점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114011700,남대문로4가,1.11E+18,1,대지,17,19,서울특별시 중구 남대문로4가 17-19,1.11E+11,서울특별시 중구 세종대로12길,12,,1.11E+24,,서울특별시 중구 세종대로12길 12,100070,4526,,20,,126.9769042,37.56161324,45
25380284,스타벅스광화문역점,광화문역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012200,청진동,1.11E+18,1,대지,246,,서울특별시 종로구 청진동 246,1.11E+11,서울특별시 종로구 종로3길,17,,1.11E+24,D타워,서울특별시 종로구 종로3길 17,110130,3155,,1,,126.9788929,37.57098327,30
16607096,스타벅스,월계역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135057000,월계2동,1135010200,월계동,1.14E+18,1,대지,633,31,서울특별시 노원구 월계동 633-31,1.14E+11,서울특별시 노원구 초안산로2라길,26,,1.14E+24,월계센트럴아이파크,서울특별시 노원구 초안산로2라길 26,139848,1879,,,,127.0566071,37.63014355,11
16728063,스타벅스,미아이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129068500,길음2동,1129013400,길음동,1.13E+18,1,대지,25,2,서울특별시 성북구 길음동 25-2,1.13E+11,서울특별시 성북구 도봉로,17,,1.13E+24,신세계이마트미아점,서울특별시 성북구 도봉로 17,136800,2729,,5,,127.029849,37.6108426,15
16598031,스타벅스,상계초교사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11350,노원구,1135064000,상계2동,1135010500,상계동,1.14E+18,1,대지,372,16,서울특별시 노원구 상계동 372-16,1.14E+11,서울특별시 노원구 노원로,449,,1.14E+24,,서울특별시 노원구 노원로 449,139816,1695,,,,127.0664264,37.65665805,11
16731214,스타벅스,목동트라팰리스점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11470,양천구,1147051000,목1동,1147010200,목동,1.15E+18,1,대지,962,,서울특별시 양천구 목동 962,1.15E+11,서울특별시 양천구 오목로,299,,1.15E+24,목동트라팰리스,서울특별시 양천구 오목로 299,158051,8001,,,,126.8703422,37.52607793,11
25869602,스타벅스명동역점,명동역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114012400,충무로1가,1.11E+18,1,대지,25,52,서울특별시 중구 충무로1가 25-52,1.11E+11,서울특별시 중구 퇴계로,101,,1.11E+24,,서울특별시 중구 퇴계로 101,100011,4535,,1,,126.9830833,37.56085569,45
16608327,스타벅스,가재울뉴타운점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141069000,남가좌1동,1141012000,남가좌동,1.14E+18,1,대지,385,,서울특별시 서대문구 남가좌동 385,1.14E+11,서울특별시 서대문구 가재울미래로,2,,1.14E+24,DMC파크뷰자이,서울특별시 서대문구 가재울미래로 2,120121,3711,,,,126.9178279,37.57436779,20
20585861,스타벅스,을지로입구역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010500,을지로2가,1.11E+18,1,대지,198,,서울특별시 중구 을지로2가 198,1.11E+11,서울특별시 중구 을지로,50,,1.11E+24,OPUS11,서울특별시 중구 을지로 50,100845,4534,,1,,126.9833126,37.56563319,45
16729587,스타벅스,동국대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114057000,필동,1114013300,충무로5가,1.11E+18,1,대지,90,,서울특별시 중구 충무로5가 90,1.11E+11,서울특별시 중구 서애로1길,11,,1.11E+24,,서울특별시 중구 서애로1길 11,100015,4619,,,,126.9985836,37.56133058,45
25683194,스타벅스,뉴코아반포점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1.17E+18,1,대지,70,2,서울특별시 서초구 잠원동 70-2,1.17E+11,서울특별시 서초구 잠원로,51,,1.17E+24,뉴코아백화점,서울특별시 서초구 잠원로 51,137711,6511,,,,127.0074239,37.50923454,42
16729311,스타벅스,목동파리공원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11470,양천구,1147055000,목5동,1147010200,목동,1.15E+18,1,대지,907,18,서울특별시 양천구 목동 907-18,1.15E+11,서울특별시 양천구 목동동로,377,,1.15E+24,,서울특별시 양천구 목동동로 377,158734,7983,,10,,126.8788358,37.53533145,11
16729269,스타벅스,서강대프라자점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144060000,대흥동,1144011100,신수동,1.14E+18,1,대지,1,1,서울특별시 마포구 신수동 1-1,1.14E+11,서울특별시 마포구 백범로,35,,1.14E+24,서강대학교,서울특별시 마포구 백범로 35,121808,4107,,,,126.9430454,37.55149363,29
25331864,스타벅스연세백양로점,연세백양로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11410,서대문구,1141058500,신촌동,1141011400,신촌동,1.14E+18,1,대지,134,,서울특별시 서대문구 신촌동 134,1.14E+11,서울특별시 서대문구 연세로,50,,1.14E+24,연세대학교,서울특별시 서대문구 연세로 50,120749,3722,,1,,126.9429168,37.56380069,20
16730931,스타벅스,국립중앙의료원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114059000,광희동,1114014800,을지로6가,1.11E+18,1,대지,18,131,서울특별시 중구 을지로6가 18-131,1.11E+11,서울특별시 중구 을지로,251,,1.11E+24,을지회관,서울특별시 중구 을지로 251,100851,4564,,,,127.0062337,37.56654919,45
11605582,스타벅스,이마트본사점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11200,성동구,1120067000,성수2가1동,1120011500,성수동2가,1.12E+18,1,대지,333,16,서울특별시 성동구 성수동2가 333-16,1.12E+11,서울특별시 성동구 뚝섬로,377,,1.12E+24,성수이마트업무시설,서울특별시 성동구 뚝섬로 377,133120,4781,,,,127.0528896,37.54000937,6
25820804,스타벅스,건대병원점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121571000,화양동,1121510700,화양동,1.12E+18,1,대지,4,12,서울특별시 광진구 화양동 4-12,1.12E+11,서울특별시 광진구 능동로,120,1,1.12E+24,건국대학교병원,서울특별시 광진구 능동로 120-1,143729,5030,,8,,127.0720432,37.54122468,17
16726920,스타벅스,강동구청DT점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11740,강동구,1174064000,성내1동,1174010800,성내동,1.17E+18,1,대지,550,,서울특별시 강동구 성내동 550,1.17E+11,서울특별시 강동구 성내로,32,,1.17E+24,한미주유소,서울특별시 강동구 성내로 32,134851,5399,,,,127.1237844,37.52918538,13
16726915,스타벅스,영등포역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156053500,영등포동,1156010200,영등포동1가,1.16E+18,1,대지,143,3,서울특별시 영등포구 영등포동1가 143-3,1.16E+11,서울특별시 영등포구 경인로,870,,1.16E+24,영등포J&S,서울특별시 영등포구 경인로 870,150030,7306,,19,,126.9092683,37.5169739,26
16726914,스타벅스,샛강역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156054000,여의동,1156011000,여의도동,1.16E+18,1,대지,55,2,서울특별시 영등포구 여의도동 55-2,1.16E+11,서울특별시 영등포구 여의대방로,376,,1.16E+24,나라키움여의도빌딩,서울특별시 영등포구 여의대방로 376,150895,7342,,23,,126.9311951,37.51827363,26
16726897,스타벅스,창동이마트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11320,도봉구,1132051500,창5동,1132010700,창동,1.13E+18,1,대지,135,26,서울특별시 도봉구 창동 135-26,1.13E+11,서울특별시 도봉구 노해로65길,4,,1.13E+24,창동EMART,서울특별시 도봉구 노해로65길 4,132904,1405,,8,,127.0466801,37.65162553,2
16726913,스타벅스,상암YTN점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144074000,상암동,1144012700,상암동,1.14E+18,1,대지,1607,,서울특별시 마포구 상암동 1607,1.14E+11,서울특별시 마포구 상암산로,76,,1.14E+24,YTN뉴스퀘어,서울특별시 마포구 상암산로 76,121904,3926,,18,,126.8922963,37.57918577,29
16726930,스타벅스,당산대로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11560,영등포구,1156056000,당산2동,1156011600,당산동6가,1.16E+18,1,대지,217,2,서울특별시 영등포구 당산동6가 217-2,1.16E+11,서울특별시 영등포구 양평로,22,,1.16E+24,,서울특별시 영등포구 양평로 22,150809,7223,,10,,126.9039187,37.53314313,26
25896387,스타벅스월드컵경기장점,월드컵경기장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144073000,성산2동,1144012500,성산동,1.14E+18,1,대지,515,,서울특별시 마포구 성산동 515,1.14E+11,서울특별시 마포구 월드컵로,240,,1.14E+24,월드컵주경기장,서울특별시 마포구 월드컵로 240,121250,3932,,1,,126.8972574,37.56827565,29
16728746,스타벅스,남성역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159064000,사당3동,1159010700,사당동,1.16E+18,1,대지,252,15,서울특별시 동작구 사당동 252-15,1.16E+11,서울특별시 동작구 사당로,219,,1.16E+24,국민은행남성지점,서울특별시 동작구 사당로 219,156819,7004,,,,126.9726471,37.48414926,11
16727172,스타벅스,낙성대역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162058500,낙성대동,1162010100,봉천동,1.16E+18,1,대지,1660,1,서울특별시 관악구 봉천동 1660-1,1.16E+11,서울특별시 관악구 남부순환로,1908,,1.16E+24,대원빌딩,서울특별시 관악구 남부순환로 1908,151818,8792,,,,126.9611919,37.47769667,11
16727116,스타벅스,국기원사거리점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1.17E+18,1,대지,648,22,서울특별시 강남구 역삼동 648-22,1.17E+11,서울특별시 강남구 테헤란로,125,,1.17E+24,DA디에이성형외과,서울특별시 강남구 테헤란로 125,135911,6133,,,,127.0316633,37.49959623,79
20469319,스타벅스W-MALL점,W-MALL점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1.15E+18,1,대지,60,27,서울특별시 금천구 가산동 60-27,1.15E+11,서울특별시 금천구 디지털로,188,,1.15E+24,더블유몰,서울특별시 금천구 디지털로 188,153801,8513,,-1,,126.8876625,37.47731564,12
16726801,스타벅스,길음역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11290,성북구,1129058000,돈암1동,1129010300,돈암동,1.13E+18,1,대지,625,2,서울특별시 성북구 돈암동 625-2,1.13E+11,서울특별시 성북구 정릉로,376,,1.13E+24,BR빌딩,서울특별시 성북구 정릉로 376,136813,2806,,7,,127.0252978,37.60201096,15
16726815,스타벅스,을지로4가역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114060500,을지로동,1114015000,을지로4가,1.11E+18,1,대지,323,,서울특별시 중구 을지로4가 323,1.11E+11,서울특별시 중구 을지로,170,,1.11E+24,,서울특별시 중구 을지로 170,100194,4548,,20,,126.9973081,37.56613132,45
25797473,스타벅스,역삼점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1.17E+18,1,대지,679,4,서울특별시 강남구 역삼동 679-4,1.17E+11,서울특별시 강남구 테헤란로,203,,1.17E+24,서울인터내셔널타워,서울특별시 강남구 테헤란로 203,135977,6141,,24,,127.0377338,37.50157409,79
16728251,스타벅스,노량진동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11590,동작구,1159051000,노량진1동,1159010100,노량진동,1.16E+18,1,대지,333,,서울특별시 동작구 노량진동 333,1.16E+11,서울특별시 동작구 노량진로,190,,1.16E+24,고려교육타워-어바니엘한강,서울특별시 동작구 노량진로 190,156813,6913,101,19,,126.946847,37.51294489,11
23453575,스타벅스,사가정역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11260,중랑구,1126057000,면목7동,1126010100,면목동,1.13E+18,1,대지,617,2,서울특별시 중랑구 면목동 617-2,1.13E+11,서울특별시 중랑구 면목로,310,,1.13E+24,,서울특별시 중랑구 면목로 310,131200,2249,,1,,127.0879606,37.57962529,7
23208222,스타벅스,쌍문역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11320,도봉구,1132051100,창1동,1132010700,창동,1.13E+18,1,대지,659,5,서울특별시 도봉구 창동 659-5,1.13E+11,서울특별시 도봉구 도봉로,480,,1.13E+24,,서울특별시 도봉구 도봉로 480,132040,1454,,2,,127.0348687,37.64834884,2
16731364,스타벅스,아차산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121586000,구의2동,1121510300,구의동,1.12E+18,1,대지,75,19,서울특별시 광진구 구의동 75-19,1.12E+11,서울특별시 광진구 천호대로,676,,1.12E+24,,서울특별시 광진구 천호대로 676,143819,4992,,,,127.0899103,37.5505815,17
16730041,스타벅스,역삼아레나빌딩점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1.17E+18,1,대지,721,13,서울특별시 강남구 역삼동 721-13,1.17E+11,서울특별시 강남구 언주로,425,,1.17E+24,아레나빌딩,서울특별시 강남구 언주로 425,135920,6222,,6,,127.043044,37.50111264,79
16730010,스타벅스,불광역점,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11380,은평구,1138057000,대조동,1138010600,대조동,1.14E+18,1,대지,15,9,서울특별시 은평구 대조동 15-9,1.14E+11,서울특별시 은평구 통일로,715,,1.14E+24,,서울특별시 은평구 통일로 715,122837,3397,,,,126.9302887,37.60940545,9
19985562,스타벅스,무교동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114055000,명동,1114010100,무교동,1.11E+18,1,대지,45,,서울특별시 중구 무교동 45,1.11E+11,서울특별시 중구 무교로,19,,1.11E+24,더익스체인지서울몰,서울특별시 중구 무교로 19,100772,4520,,1,,126.9789728,37.56762308,45
23196601,스타벅스서초파라곤점,서초파라곤점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1.17E+18,1,대지,1327,29,서울특별시 서초구 서초동 1327-29,1.17E+11,서울특별시 서초구 서초대로74길,29,,1.17E+24,서초파라곤,서울특별시 서초구 서초대로74길 29,137070,6621,,1,,127.0274035,37.49493882,42
20410420,스타벅스종로평창,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111056000,평창동,1111018300,평창동,1.11E+18,1,대지,310,1,서울특별시 종로구 평창동 310-1,1.11E+11,서울특별시 종로구 평창문화로,51,,1.11E+24,국민은행,서울특별시 종로구 평창문화로 51,110847,3008,,1,1,126.9667633,37.60579292,30
16730050,스타벅스,경희궁로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11110,종로구,1111053000,사직동,1111011700,당주동,1.11E+18,1,대지,128,27,서울특별시 종로구 당주동 128-27,1.11E+11,서울특별시 종로구 새문안로3길,15,,1.11E+24,동원빌딩,서울특별시 종로구 새문안로3길 15,110759,3175,,10,,126.9722834,37.57170081,30
25819316,스타벅스,가산그레이트점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1.15E+18,1,대지,60,5,서울특별시 금천구 가산동 60-5,1.15E+11,서울특별시 금천구 디지털로9길,32,,1.15E+24,갑을그레이트밸리,서울특별시 금천구 디지털로9길 32,153709,8512,,20,,126.8872665,37.4796276,12
19980329,스타벅스,올리브타워점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114016600,서소문동,1.11E+18,1,대지,135,,서울특별시 중구 서소문동 135,1.11E+11,서울특별시 중구 세종대로9길,41,,1.11E+24,퍼시픽타워,서울특별시 중구 세종대로9길 41,100737,4513,,1,,126.9729802,37.5613449,45
25902757,스타벅스압구정로데오역점,압구정로데오역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1.17E+18,1,대지,84,3,서울특별시 강남구 청담동 84-3,1.17E+11,서울특별시 강남구 선릉로,836,,1.17E+24,삼원빌딩,서울특별시 강남구 선릉로 836,135954,6014,,2,,127.0405131,37.52653786,79
20014791,스타벅스,망원역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,475,13,서울특별시 마포구 서교동 475-13,1.14E+11,서울특별시 마포구 월드컵로,74,,1.14E+24,원천빌딩,서울특별시 마포구 월드컵로 74,121896,4004,,2,,126.9107064,37.55576797,29
23217077,스타벅스,금천독산점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154561000,독산1동,1154510200,독산동,1.15E+18,1,대지,291,1,서울특별시 금천구 독산동 291-1,1.15E+11,서울특별시 금천구 두산로,70,,1.15E+24,현대지식산업센터,서울특별시 금천구 두산로 70,153010,8584,,1,,126.8956093,37.46895637,12
19973242,스타벅스가산디지털단지점,가산디지털단지점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11545,금천구,1154551000,가산동,1154510100,가산동,1.15E+18,1,대지,371,28,서울특별시 금천구 가산동 371-28,1.15E+11,서울특별시 금천구 가산디지털1로,168,,1.15E+24,우림라이온스밸리,서울특별시 금천구 가산디지털1로 168,153786,8507,,1,,126.882626,37.47995323,12
19986237,스타벅스,태평로점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11140,중구,1114052000,소공동,1114011400,태평로2가,1.11E+18,1,대지,69,7,서울특별시 중구 태평로2가 69-7,1.11E+11,서울특별시 중구 세종대로,72,,1.11E+24,대영빌딩,서울특별시 중구 세종대로 72,100864,4526,,1,,126.9767791,37.56248617,45
20699038,스타벅스,압구정2점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1.17E+18,1,대지,635,13,서울특별시 강남구 신사동 635-13,1.17E+11,서울특별시 강남구 압구정로42길,32,,1.17E+24,백현빌딩,서울특별시 강남구 압구정로42길 32,135896,6017,,1,,127.0347168,37.52683303,79
20880708,스타벅스,잠실점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11710,송파구,1171071000,잠실6동,1171010200,신천동,1.17E+18,1,대지,11,4,서울특별시 송파구 신천동 11-4,1.17E+11,서울특별시 송파구 올림픽로35가길,9,,1.17E+24,잠실푸르지오월드마크,서울특별시 송파구 올림픽로35가길 9,138240,5510,,1,,127.1034466,37.51743613,33
11891977,스타벅스,상봉점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11260,중랑구,1126059000,상봉2동,1126010200,상봉동,1.13E+18,1,대지,79,,서울특별시 중랑구 상봉동 79,1.13E+11,서울특별시 중랑구 상봉로,131,,1.13E+24,상봉듀오트리스주상복합,서울특별시 중랑구 상봉로 131,131220,2150,,1,,127.0925055,37.59787046,7
20009577,스타벅스,영동2교점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010200,양재동,1.17E+18,1,대지,4,3,서울특별시 서초구 양재동 4-3,1.17E+11,서울특별시 서초구 논현로,139,,1.17E+24,대흥빌딩,서울특별시 서초구 논현로 139,137130,6740,,1,,127.0425756,37.48198841,42
23279894,스타벅스강변역점,강변역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11215,광진구,1121587000,구의3동,1121510300,구의동,1.12E+18,1,대지,589,10,서울특별시 광진구 구의동 589-10,1.12E+11,서울특별시 광진구 구의강변로,64,,1.12E+24,구의아크로리버,서울특별시 광진구 구의강변로 64,143724,5116,,1,,127.0925786,37.53586081,17
